mileage_km,engine_temp_c,rpm,vibration_level,oil_quality_pct,brake_pad_mm,battery_voltage,coolant_level_pct,vehicle_age_years,failure_risk
144345.0,102.7,1600.0,0.1028,56.8,4.13,12.01,77.5,9.3,0
53509.0,106.4,2105.0,0.0557,100.0,8.98,12.44,88.6,4.1,0
50404.0,81.3,1912.0,0.0789,88.6,8.49,13.02,100.0,3.8,0
42958.0,123.2,1540.0,0.0321,86.2,8.22,11.85,100.0,2.5,0
95990.0,106.5,2847.0,0.096,64.4,6.88,13.02,90.3,5.7,0
8008.0,92.4,2897.0,0.0115,99.8,11.88,11.64,87.5,0.2,0
129545.0,108.0,2326.0,0.0031,66.9,5.99,12.33,93.1,9.1,0
48668.0,82.3,1499.0,0.0464,100.0,9.22,11.81,100.0,4.2,0
78338.0,86.7,2285.0,0.0287,77.2,8.94,12.69,44.5,4.0,0
101284.0,95.6,1772.0,0.0926,78.3,8.77,12.67,65.8,6.5,0
26077.0,81.7,3100.0,0.0225,89.6,10.46,12.05,100.0,1.2,0
57438.0,74.6,1363.0,0.0033,81.8,8.45,13.1,71.3,4.3,0
47834.0,78.7,2660.0,0.0753,99.1,10.29,12.34,82.7,2.9,0
20628.0,87.6,2646.0,0.0461,93.7,10.06,11.78,89.5,2.4,0
118289.0,95.6,2828.0,0.0187,65.9,8.38,11.53,84.5,7.6,0
44788.0,85.9,2337.0,0.0365,87.9,10.95,12.93,79.5,2.0,0
19809.0,70.3,1969.0,0.0362,85.2,11.86,12.2,60.9,0.9,0
60146.0,95.6,3875.0,0.0406,80.2,8.48,12.39,72.0,3.7,0
14768.0,105.3,1586.0,0.0817,100.0,11.22,12.89,96.7,1.4,0
40236.0,82.1,2703.0,0.0565,87.7,9.38,11.45,85.3,2.4,0
72649.0,110.0,2213.0,0.0329,93.5,9.03,12.03,100.0,5.2,0
13184.0,100.4,2440.0,0.0706,99.3,10.62,12.86,95.4,0.2,0
91735.0,77.4,2436.0,0.0121,89.9,9.1,12.34,78.3,5.9,0
62550.0,82.2,1442.0,0.0885,85.1,8.14,12.72,92.9,3.5,0
101688.0,86.2,1260.0,0.0215,88.1,5.22,12.07,87.8,6.1,0
100906.0,87.8,1306.0,0.0052,71.0,8.17,12.53,86.0,7.7,0
39085.0,60.7,1888.0,0.017,100.0,11.04,12.97,67.7,2.0,0
39989.0,81.0,2374.0,0.0586,96.2,10.09,11.51,56.4,2.4,0
82555.0,83.4,1719.0,0.1131,73.0,7.7,13.32,82.3,6.3,0
22446.0,112.7,1195.0,0.1676,74.6,11.25,13.74,71.8,2.1,0
22588.0,92.7,2843.0,0.184,94.2,11.61,11.97,83.0,2.8,0
34667.0,80.4,1123.0,0.0102,86.5,11.32,12.7,83.2,2.7,0
16164.0,84.7,2536.0,0.0869,100.0,10.86,12.57,100.0,0.6,0
19589.0,95.1,1674.0,0.0362,100.0,12.0,13.08,84.2,3.0,0
20235.0,85.5,3052.0,0.0348,92.5,10.38,12.49,82.0,1.8,0
44920.0,83.0,1832.0,0.035,88.3,8.62,13.02,97.0,2.9,0
43263.0,83.4,968.0,0.0746,91.0,10.31,11.78,100.0,2.9,0
112519.0,95.8,2172.0,0.11,83.3,5.49,11.57,65.8,7.6,0
45572.0,73.4,1612.0,0.081,91.4,10.62,11.66,94.5,2.8,0
54131.0,77.0,2768.0,0.0282,87.0,10.79,12.59,97.8,2.5,0
176650.0,78.9,2431.0,0.0201,55.5,4.12,11.19,100.0,13.1,0
4328.0,76.8,1760.0,0.0244,100.0,12.0,12.17,94.4,0.3,0
67616.0,80.1,1498.0,0.1676,82.2,7.3,12.6,85.8,4.7,0
48726.0,100.8,1432.0,0.0133,94.9,10.48,11.63,68.1,4.9,0
72731.0,102.4,1790.0,0.0812,81.0,7.24,13.41,100.0,4.3,0
36552.0,93.3,3155.0,0.0389,87.7,9.95,12.69,100.0,3.0,0
45338.0,92.6,2099.0,0.1019,95.9,8.17,12.71,51.8,2.4,0
133340.0,82.0,2863.0,0.031,62.1,4.56,13.05,96.1,9.1,0
81746.0,65.0,1163.0,0.0419,79.2,8.23,11.59,90.5,5.6,0
47185.0,91.7,855.0,0.055,97.7,9.77,13.51,58.7,3.8,0
29878.0,93.6,1538.0,0.0661,96.3,10.82,11.69,91.7,3.0,0
22369.0,81.9,2660.0,0.0887,100.0,8.95,13.0,66.9,1.0,0
38523.0,77.1,1998.0,0.0454,85.8,10.66,12.2,87.2,3.7,0
50588.0,74.7,2823.0,0.1435,92.1,11.33,12.86,90.6,4.6,0
176212.0,92.0,3085.0,0.0266,71.4,2.29,13.44,73.4,11.5,0
64014.0,91.0,1530.0,0.0593,86.2,8.52,12.05,87.5,4.3,0
33077.0,104.3,2784.0,0.0296,96.7,8.91,12.7,81.4,1.8,0
4357.0,80.3,3172.0,0.0582,100.0,12.0,13.22,99.9,0.2,0
29129.0,86.5,2923.0,0.0483,100.0,12.0,12.59,82.8,1.0,0
38567.0,90.2,1084.0,0.0267,100.0,9.76,11.69,72.2,3.2,0
68709.0,83.4,902.0,0.0275,77.3,9.14,12.7,67.3,2.9,0
39752.0,100.1,1886.0,0.0448,92.6,10.26,12.08,100.0,2.1,0
181670.0,104.9,1912.0,0.027,59.8,3.45,12.91,61.0,12.1,0
47856.0,76.7,2790.0,0.0381,87.1,8.68,12.1,83.0,4.2,0
115148.0,84.5,1523.0,0.0281,63.3,5.83,13.87,100.0,7.2,1
12013.0,105.9,2491.0,0.0423,93.7,10.41,12.76,73.5,1.1,0
55092.0,93.9,1442.0,0.0097,66.0,8.5,13.13,100.0,3.6,0
29401.0,91.4,2442.0,0.0113,96.6,10.55,12.41,100.0,2.7,0
117333.0,94.1,1880.0,0.0223,56.6,7.02,13.52,72.9,8.1,0
41939.0,97.9,2451.0,0.0788,84.9,9.41,12.64,96.0,3.5,0
135864.0,94.7,1945.0,0.0032,74.6,5.4,13.57,73.0,8.6,0
90869.0,92.6,655.0,0.0207,75.6,8.11,12.29,73.1,5.2,0
37547.0,90.1,2556.0,0.1206,93.7,10.13,12.76,98.4,2.8,0
21977.0,106.2,3019.0,0.053,100.0,12.0,12.05,84.7,1.1,0
30995.0,86.8,1615.0,0.0476,92.4,10.54,12.62,78.0,2.1,0
45381.0,90.0,2767.0,0.0095,92.9,8.27,12.24,99.9,3.3,0
90458.0,108.6,1771.0,0.0061,85.5,8.43,11.65,86.8,7.0,0
56548.0,93.9,1255.0,0.0566,81.6,8.31,13.83,65.6,4.4,0
102128.0,89.2,1772.0,0.0229,64.8,7.98,13.31,81.8,6.3,0
142995.0,97.6,2071.0,0.0219,71.9,5.93,12.14,92.1,8.6,0
58871.0,92.7,1276.0,0.0612,90.9,8.34,12.64,85.1,5.3,0
24292.0,81.1,3145.0,0.0263,90.6,12.0,13.0,95.0,0.4,0
75197.0,92.9,1128.0,0.0544,74.4,10.05,12.58,94.6,4.7,0
194926.0,80.3,1821.0,0.0451,59.3,0.6,11.56,83.8,13.5,1
106136.0,111.9,1554.0,0.1402,76.4,6.22,12.52,90.0,8.4,0
71109.0,92.9,3148.0,0.024,79.8,8.3,12.43,100.0,4.6,0
27247.0,78.7,1145.0,0.0534,100.0,10.5,12.5,74.3,1.8,0
49205.0,85.3,2778.0,0.0047,84.3,10.9,11.91,91.8,2.6,0
12870.0,99.1,2338.0,0.0108,80.7,10.09,11.77,63.2,1.0,0
20755.0,76.9,1327.0,0.0188,91.1,10.78,13.87,100.0,0.5,0
76321.0,122.6,1954.0,0.1657,76.2,9.81,12.58,89.9,4.5,0
10006.0,72.5,2072.0,0.0136,94.4,11.37,12.67,90.4,1.3,0
43591.0,101.1,2609.0,0.0435,85.5,10.74,11.78,74.3,2.6,0
18643.0,84.2,1749.0,0.1671,77.6,9.62,11.83,66.3,2.0,0
21742.0,80.3,2642.0,0.0229,100.0,12.0,13.55,100.0,1.3,0
59690.0,96.5,2234.0,0.0224,79.5,10.51,13.52,64.0,2.9,0
31032.0,84.6,2516.0,0.0304,76.7,10.47,12.43,84.5,3.0,0
15200.0,109.1,1583.0,0.0331,100.0,10.87,12.39,74.0,0.2,0
36448.0,73.2,2031.0,0.1193,70.4,10.54,13.29,57.6,1.9,0
14660.0,96.7,2277.0,0.0449,91.8,10.96,12.7,79.1,0.8,0
130257.0,86.7,2257.0,0.0109,80.1,6.33,11.27,91.4,9.5,0
93975.0,93.6,2172.0,0.0445,62.9,6.85,13.97,100.0,5.8,0
93683.0,96.2,3665.0,0.0325,86.6,6.15,12.37,71.4,5.5,0
28493.0,69.2,2602.0,0.0689,90.0,11.34,13.2,100.0,2.0,0
78139.0,92.8,2709.0,0.0251,82.2,7.19,12.15,87.3,5.0,0
66344.0,103.1,2373.0,0.143,90.8,8.78,13.52,84.7,4.0,0
30422.0,95.6,2573.0,0.0757,83.8,11.92,13.71,67.3,2.2,0
53845.0,85.6,2339.0,0.0201,77.8,8.11,12.5,84.6,2.6,0
12217.0,73.0,3472.0,0.0252,88.1,10.11,11.6,90.6,0.2,0
22528.0,96.1,2158.0,0.0482,88.5,10.76,12.57,77.6,3.2,0
52702.0,112.5,2782.0,0.0037,84.7,9.37,13.02,79.8,3.6,0
38221.0,97.9,3660.0,0.0707,76.4,10.76,12.55,80.1,2.7,0
73263.0,103.9,2657.0,0.0053,83.6,10.11,11.87,72.5,4.3,0
31138.0,101.2,2001.0,0.0254,98.3,9.02,13.55,83.8,2.8,0
42962.0,85.3,1686.0,0.0368,81.8,9.89,12.66,94.2,2.4,0
56155.0,91.1,1853.0,0.0387,77.6,7.58,12.47,73.3,1.5,0
28921.0,100.4,2474.0,0.0219,89.3,11.12,12.17,100.0,1.5,0
42369.0,71.0,3449.0,0.0101,91.8,9.29,11.97,94.4,2.6,0
66003.0,97.8,2623.0,0.0242,81.6,9.13,12.61,100.0,4.3,0
155318.0,105.1,1929.0,0.0242,76.4,4.73,12.33,100.0,10.2,1
29073.0,89.4,1987.0,0.022,98.9,11.03,11.95,74.8,1.4,0
38373.0,99.8,2095.0,0.0312,91.7,9.99,12.32,68.5,2.0,0
105414.0,83.3,1262.0,0.0506,67.1,4.89,12.67,87.0,6.8,0
123619.0,90.5,1880.0,0.0491,67.5,4.56,12.39,100.0,6.9,0
83508.0,86.7,1849.0,0.0058,77.8,8.3,12.94,61.2,4.0,0
121484.0,95.5,4145.0,0.0545,89.9,6.94,12.38,85.2,8.2,0
27645.0,88.7,2849.0,0.0413,89.9,8.94,11.84,100.0,1.9,0
113726.0,69.9,1449.0,0.0184,82.9,4.25,13.17,74.2,8.3,0
96297.0,81.4,1102.0,0.0343,67.7,8.95,13.34,100.0,6.2,0
21466.0,113.3,1286.0,0.041,97.9,11.14,13.25,100.0,0.5,0
43471.0,96.8,3190.0,0.0606,98.2,8.29,11.65,97.2,1.3,0
5901.0,64.8,1256.0,0.0435,100.0,10.48,12.62,90.9,0.2,0
62467.0,104.5,3327.0,0.0164,87.7,8.34,12.02,78.0,4.5,0
112321.0,76.2,2368.0,0.0138,72.1,5.35,12.31,67.0,8.6,0
36758.0,100.7,2028.0,0.0968,92.1,9.38,12.78,79.2,2.5,0
23880.0,105.5,1399.0,0.0661,92.4,11.2,12.24,99.1,0.6,0
22373.0,91.2,3085.0,0.0543,87.0,10.78,13.4,98.8,0.8,0
55516.0,78.0,2582.0,0.001,90.7,9.41,12.44,55.8,3.0,0
82980.0,81.4,2830.0,0.0173,82.3,8.35,12.74,87.1,5.2,0
157491.0,97.6,2009.0,0.0127,64.3,3.5,12.59,100.0,11.4,0
5264.0,76.4,2667.0,0.0106,88.2,12.0,12.92,100.0,1.3,0
144904.0,83.0,3237.0,0.0075,60.0,5.3,12.42,100.0,9.5,0
64990.0,96.2,2617.0,0.0286,82.8,9.18,12.36,96.0,4.5,0
108715.0,82.2,1461.0,0.0501,75.2,6.0,11.89,66.7,6.6,0
92410.0,107.0,2564.0,0.069,64.5,7.93,12.77,91.1,4.8,0
58149.0,77.5,2728.0,0.0314,70.0,9.55,11.97,97.0,5.3,0
56489.0,60.0,3374.0,0.0223,93.7,9.65,11.83,92.0,1.9,0
74781.0,80.7,2609.0,0.0126,78.3,9.04,12.51,96.6,3.5,0
46187.0,93.7,2971.0,0.0846,98.6,10.17,12.38,89.8,4.5,0
49167.0,100.4,2631.0,0.084,89.6,9.8,11.85,87.1,3.3,0
85871.0,85.1,1252.0,0.0419,84.0,8.87,13.32,79.0,4.8,0
28981.0,86.7,2781.0,0.0184,93.0,9.4,13.23,71.9,2.5,0
115785.0,89.6,2284.0,0.1088,74.0,7.53,11.83,83.2,8.3,0
109338.0,110.9,3598.0,0.0343,81.1,6.63,12.04,94.8,6.2,0
38536.0,94.5,1193.0,0.1053,82.4,9.07,12.37,99.0,2.1,0
86471.0,84.1,1407.0,0.0556,67.9,9.12,13.27,91.0,6.5,0
78872.0,114.6,2708.0,0.02,80.4,8.17,12.6,78.0,4.6,0
35303.0,90.1,3258.0,0.0195,79.5,10.63,13.49,64.9,2.6,0
90972.0,65.1,2116.0,0.0104,63.9,7.1,12.85,90.2,7.2,0
151920.0,73.4,2120.0,0.0983,55.4,5.08,12.21,74.8,8.2,0
118468.0,96.7,2345.0,0.0071,78.0,6.94,13.17,82.5,7.6,0
15022.0,68.7,1861.0,0.004,99.6,10.69,11.81,100.0,1.2,0
80833.0,96.0,2891.0,0.0868,98.4,6.98,12.17,100.0,4.0,0
105835.0,80.6,1862.0,0.0394,79.2,7.3,11.72,69.5,6.6,0
33397.0,104.1,2690.0,0.0813,100.0,9.25,13.47,87.1,3.1,0
115800.0,92.0,1274.0,0.0729,69.7,6.83,12.78,85.5,7.2,0
30239.0,70.4,3403.0,0.0698,91.2,10.59,13.0,51.3,0.8,0
45812.0,101.0,716.0,0.0281,100.0,9.78,11.11,46.3,4.0,0
31271.0,106.4,1456.0,0.0386,89.5,9.15,12.05,79.8,2.4,0
26985.0,74.7,3777.0,0.0323,95.8,10.71,12.68,88.2,1.7,0
74696.0,80.4,2271.0,0.0094,94.4,7.95,11.96,100.0,4.9,0
16451.0,96.0,1738.0,0.0312,98.6,9.25,12.47,97.1,1.9,0
47856.0,98.2,1306.0,0.0143,98.5,8.9,11.29,79.7,3.4,0
74723.0,118.2,1895.0,0.0599,65.8,7.81,14.04,93.4,5.5,0
31652.0,100.7,2403.0,0.0545,84.0,10.37,13.53,89.2,1.6,0
129424.0,118.8,2541.0,0.0236,74.5,5.34,11.48,86.2,7.1,1
50900.0,90.2,2426.0,0.0366,82.8,8.41,11.59,88.6,3.9,0
167989.0,94.6,950.0,0.1312,60.0,1.72,12.09,76.8,12.1,1
14616.0,83.2,2297.0,0.0646,94.9,10.63,12.1,63.2,0.8,0
76843.0,83.7,2437.0,0.0187,75.4,9.59,12.03,76.5,5.8,0
66184.0,91.8,2444.0,0.0473,69.4,10.09,13.12,87.8,4.1,0
41911.0,83.0,2221.0,0.0261,93.0,10.57,11.38,100.0,2.7,0
58414.0,60.0,1340.0,0.0288,80.1,8.76,11.19,78.1,5.3,0
85118.0,82.0,1555.0,0.0288,87.8,8.77,12.05,93.6,5.4,0
96618.0,102.9,3049.0,0.0143,84.2,5.84,13.19,100.0,6.2,0
52210.0,90.9,1657.0,0.011,83.9,9.77,12.37,99.9,2.0,0
77555.0,90.9,1695.0,0.0112,84.2,7.82,13.36,100.0,5.7,0
28858.0,80.8,1993.0,0.0471,90.3,10.17,11.42,77.1,1.4,0
97914.0,94.0,1348.0,0.0186,71.0,7.3,12.04,86.0,6.6,0
146538.0,109.9,2644.0,0.0571,63.8,4.72,11.63,56.8,9.5,0
103123.0,106.8,1312.0,0.0476,78.6,5.53,12.26,74.0,6.5,0
31328.0,94.4,2959.0,0.0283,99.1,11.93,11.53,84.2,2.0,0
24920.0,79.8,1259.0,0.0756,87.4,10.8,11.7,98.8,1.6,0
238222.0,111.2,2004.0,0.161,31.6,2.2,11.3,73.3,16.8,0
140146.0,102.7,2441.0,0.0241,62.1,4.47,12.39,98.7,10.6,0
96862.0,72.2,2753.0,0.0181,69.2,8.7,12.74,71.4,7.0,0
152970.0,68.9,2042.0,0.0705,53.7,4.6,12.15,100.0,11.2,0
56977.0,72.9,1708.0,0.0287,84.0,10.3,12.52,87.1,4.5,0
95635.0,84.1,3193.0,0.0283,69.1,6.57,12.06,83.1,6.8,0
128512.0,100.8,2327.0,0.0127,67.8,4.59,12.4,71.5,9.7,0
46169.0,100.5,2081.0,0.01,91.8,11.63,13.2,100.0,2.0,0
80791.0,94.1,927.0,0.0342,76.3,5.13,11.36,77.2,4.8,0
119078.0,88.3,2334.0,0.1001,72.6,5.08,12.5,86.1,7.3,0
23345.0,118.5,2197.0,0.0508,96.0,12.0,12.22,95.8,1.3,0
42568.0,90.4,1251.0,0.015,97.9,10.86,11.81,37.5,3.4,0
117281.0,89.0,1653.0,0.0215,70.7,7.27,12.31,87.9,6.9,0
67516.0,83.9,2265.0,0.0118,74.4,8.59,12.55,82.4,4.9,0
61072.0,116.5,2527.0,0.1485,78.0,9.1,12.82,70.5,3.6,0
55759.0,98.7,1487.0,0.0186,99.9,9.59,13.56,75.6,3.4,0
125571.0,77.6,1494.0,0.0394,59.1,5.24,13.61,80.1,8.5,0
25723.0,76.2,2281.0,0.0447,85.0,10.25,13.01,81.5,3.1,0
40264.0,69.8,1611.0,0.0062,70.4,9.99,13.38,100.0,2.1,0
16309.0,88.8,2060.0,0.0056,100.0,11.2,11.71,90.1,1.0,0
45043.0,72.0,3443.0,0.0623,89.0,9.84,12.63,67.4,2.1,0
65100.0,76.0,2170.0,0.037,73.1,10.87,13.47,100.0,3.8,0
8515.0,102.8,2916.0,0.0354,77.7,11.05,12.11,56.4,0.2,0
29253.0,100.7,1328.0,0.019,90.6,12.0,12.47,73.8,2.1,0
67441.0,107.9,1663.0,0.0366,80.9,8.24,12.02,81.1,4.8,0
79886.0,72.4,1648.0,0.0243,93.1,8.65,12.61,95.5,5.9,0
175965.0,78.0,1427.0,0.0361,56.0,3.11,12.26,68.8,11.1,0
88486.0,82.5,962.0,0.0057,70.6,6.71,13.02,79.2,6.3,0
50653.0,109.7,2335.0,0.0019,89.7,10.13,11.67,75.0,3.5,0
63810.0,90.8,2471.0,0.0108,77.3,8.65,11.24,100.0,4.2,0
65446.0,111.9,1538.0,0.0537,73.9,8.41,12.67,100.0,3.4,0
40317.0,97.5,1678.0,0.0889,84.7,8.13,12.75,96.7,2.8,0
69571.0,88.7,2255.0,0.0578,69.5,8.07,12.2,87.7,4.8,0
38732.0,96.9,2215.0,0.0221,100.0,10.31,11.76,94.2,2.7,0
72122.0,69.2,2923.0,0.0131,86.0,8.92,11.57,89.3,5.1,0
55715.0,65.3,2994.0,0.0847,85.5,8.15,12.74,84.0,4.3,0
48909.0,93.1,1732.0,0.025,88.5,9.26,12.6,91.8,2.4,0
50015.0,90.2,2153.0,0.0106,84.7,8.94,11.47,100.0,3.2,0
98860.0,113.2,1499.0,0.046,78.7,5.65,11.36,78.0,7.0,0
92413.0,73.5,3252.0,0.0916,85.2,6.96,13.14,84.6,5.9,0
46954.0,94.5,2386.0,0.004,88.8,8.51,13.18,94.2,3.9,0
96244.0,98.3,2896.0,0.0763,86.5,6.43,11.98,100.0,6.5,0
54887.0,94.1,1946.0,0.025,87.5,8.53,12.02,69.7,2.1,0
55537.0,103.2,2915.0,0.0319,84.6,10.0,12.63,80.7,4.4,0
40346.0,82.4,2721.0,0.0925,100.0,9.3,12.48,65.6,2.6,0
163974.0,100.0,3095.0,0.0179,51.0,4.58,11.22,70.7,9.5,0
152744.0,96.7,1259.0,0.0549,59.1,3.48,10.99,71.4,10.0,0
33596.0,104.0,2252.0,0.0213,86.8,11.01,11.99,86.8,1.2,0
44784.0,83.9,2968.0,0.1193,92.3,8.73,12.07,82.1,3.6,0
76171.0,75.8,1545.0,0.0439,80.3,7.44,12.34,99.7,5.0,0
86371.0,82.5,2565.0,0.0243,89.7,7.57,12.46,73.8,5.0,0
23795.0,77.2,2600.0,0.014,100.0,11.2,13.97,88.1,2.2,0
27599.0,83.2,2691.0,0.0345,92.8,11.55,12.04,100.0,2.2,0
86562.0,86.0,2434.0,0.0259,90.6,6.97,11.92,85.2,5.6,0
14888.0,79.1,2632.0,0.0248,92.5,11.97,12.27,64.5,0.2,0
33843.0,90.1,2503.0,0.0304,84.8,8.48,12.42,88.1,1.6,0
106472.0,75.9,3029.0,0.0154,76.7,8.42,11.72,100.0,6.4,0
103138.0,89.1,1698.0,0.022,72.1,5.58,12.97,63.5,7.5,0
158093.0,84.1,2438.0,0.0279,63.6,3.86,12.2,86.6,9.2,0
193445.0,88.5,3053.0,0.0227,65.2,1.5,12.55,81.8,12.9,1
300000.0,94.7,1651.0,0.0135,20.0,0.82,11.69,96.1,19.8,1
43748.0,85.0,1716.0,0.0044,85.3,9.02,12.86,67.6,3.7,0
35788.0,80.7,2567.0,0.001,83.0,8.43,13.15,91.3,2.6,0
78286.0,82.1,3167.0,0.0621,82.4,7.0,12.51,66.1,5.6,0
16706.0,102.3,2106.0,0.0285,100.0,10.94,11.89,100.0,0.7,0
48197.0,105.3,2267.0,0.0274,77.6,8.04,12.32,83.3,2.2,0
64968.0,83.8,2455.0,0.0321,88.6,9.37,12.69,97.2,4.1,0
82551.0,88.1,1859.0,0.089,77.7,9.82,13.66,91.5,6.1,0
88932.0,69.5,3736.0,0.0722,76.5,9.5,12.13,72.8,6.5,0
47037.0,87.8,1553.0,0.0383,81.5,8.55,12.22,79.5,2.8,0
19302.0,72.6,2263.0,0.0169,100.0,9.1,11.26,62.8,0.6,0
23498.0,84.1,2274.0,0.0347,100.0,9.85,13.79,84.1,0.7,0
7304.0,102.9,668.0,0.087,99.4,11.93,12.54,68.1,0.4,0
36872.0,72.0,1610.0,0.0417,97.2,9.45,11.69,90.5,2.6,0
16316.0,79.2,1253.0,0.0307,93.8,11.88,11.31,91.2,2.3,0
39025.0,79.2,2704.0,0.0437,88.4,8.93,12.24,61.2,2.7,0
77725.0,70.0,1015.0,0.0046,77.1,8.59,12.27,100.0,5.7,0
19744.0,100.4,2859.0,0.052,100.0,10.55,12.67,91.8,0.7,0
62287.0,93.3,1374.0,0.0106,90.7,7.13,12.56,92.0,4.2,0
46638.0,111.7,2873.0,0.0248,78.9,9.87,12.65,80.1,3.2,0
74820.0,78.1,1222.0,0.0444,82.9,9.56,11.83,73.2,4.9,0
87756.0,68.7,2497.0,0.0847,79.1,6.69,12.66,59.4,5.8,0
44360.0,101.3,2855.0,0.0132,82.0,9.56,12.44,88.6,3.1,0
58434.0,85.7,2601.0,0.0301,88.9,8.1,11.3,100.0,4.3,0
46783.0,84.4,1345.0,0.0239,86.7,10.4,12.05,100.0,4.1,0
40017.0,107.7,2991.0,0.119,88.1,10.69,12.96,68.6,0.9,0
32408.0,92.0,2582.0,0.0291,97.2,10.1,12.77,80.9,3.1,0
82120.0,100.9,600.0,0.0379,76.7,7.39,12.76,95.7,4.1,0
139853.0,82.5,2277.0,0.0165,60.4,5.67,13.23,87.1,9.6,0
128863.0,81.3,4184.0,0.0427,76.3,5.32,12.9,98.0,10.5,0
17985.0,85.6,2982.0,0.0862,100.0,12.0,12.15,100.0,1.2,0
138128.0,98.0,1851.0,0.0546,73.4,5.0,11.78,88.4,9.4,0
26220.0,90.6,2581.0,0.0776,97.4,11.38,12.36,93.9,1.5,0
64987.0,95.6,1925.0,0.0108,82.5,9.11,12.54,57.5,4.9,0
73688.0,60.0,2910.0,0.0824,93.5,8.05,11.12,69.6,5.2,0
13680.0,67.4,1630.0,0.0226,97.9,9.04,10.99,80.7,0.4,0
50792.0,64.2,3046.0,0.0254,81.2,9.6,12.06,100.0,3.3,0
143903.0,85.4,2844.0,0.0649,56.4,3.22,11.24,97.4,8.7,0
4547.0,73.2,2650.0,0.0583,100.0,12.0,12.09,89.4,0.2,0
250090.0,110.3,3650.0,0.001,43.1,0.5,12.17,96.3,16.3,0
6897.0,89.7,2904.0,0.0364,94.6,11.72,11.17,82.0,0.6,0
72340.0,92.6,2915.0,0.019,86.2,6.78,12.01,93.8,4.3,0
14391.0,76.9,2988.0,0.0443,90.0,8.88,12.61,64.7,0.8,0
80831.0,76.5,2700.0,0.0284,71.8,7.18,12.51,90.3,5.4,0
125058.0,108.6,2525.0,0.0747,64.7,6.59,12.76,88.7,8.4,0
102829.0,111.4,1726.0,0.1287,78.9,5.87,13.04,65.0,7.1,0
114613.0,95.0,1736.0,0.0754,61.6,6.52,11.76,79.8,7.5,0
46950.0,65.6,2502.0,0.0677,97.7,9.48,12.34,89.7,2.5,0
143233.0,84.9,2626.0,0.0185,54.1,5.05,10.98,88.1,9.6,0
213907.0,93.8,2212.0,0.0201,62.0,1.35,11.89,76.7,14.1,1
62557.0,87.3,1863.0,0.005,90.9,8.29,12.35,100.0,5.0,0
42776.0,64.6,2105.0,0.0951,79.5,10.37,12.1,87.3,3.8,0
29707.0,112.2,2163.0,0.0311,100.0,10.68,13.85,100.0,0.9,0
98263.0,80.0,2393.0,0.1389,81.8,7.49,13.33,91.8,7.0,0
118366.0,73.9,2044.0,0.0341,65.9,5.63,12.89,82.7,8.5,0
42791.0,89.6,3016.0,0.0283,95.6,9.44,11.61,100.0,1.8,0
164374.0,104.2,2123.0,0.0099,71.6,4.45,12.03,100.0,11.4,0
92582.0,96.2,1750.0,0.0233,67.5,8.77,12.48,99.3,6.9,0
62019.0,74.2,2143.0,0.001,87.5,8.91,12.65,96.3,3.4,0
74069.0,72.2,1429.0,0.033,70.6,7.19,12.35,78.2,4.7,1
24114.0,63.7,3609.0,0.1278,100.0,10.5,12.67,92.7,1.8,0
97482.0,86.5,2659.0,0.0267,59.4,7.4,12.89,77.0,7.0,0
25622.0,84.3,2191.0,0.0383,84.4,11.2,11.84,96.2,0.9,0
38391.0,96.2,3192.0,0.0019,85.2,8.94,11.96,100.0,3.5,0
55103.0,81.8,2056.0,0.0064,99.1,8.51,12.64,93.7,2.1,0
192114.0,101.7,2177.0,0.0206,56.9,2.09,11.67,76.7,13.9,0
69770.0,97.9,1707.0,0.0606,77.8,9.98,11.85,80.0,5.1,0
27994.0,81.3,1542.0,0.0752,96.5,8.85,14.03,85.5,1.4,0
74272.0,94.7,2348.0,0.0311,83.1,9.02,12.48,94.6,5.6,0
88695.0,105.9,2945.0,0.0475,80.0,5.86,12.99,77.6,5.1,0
131807.0,78.5,1585.0,0.0107,59.5,5.22,12.33,71.3,8.9,0
57243.0,87.4,2033.0,0.0697,76.8,9.93,12.48,84.0,4.0,0
31851.0,87.2,2058.0,0.0811,100.0,9.18,11.75,91.4,2.3,0
225995.0,85.7,2740.0,0.0399,55.8,0.5,12.04,77.7,14.4,1
74391.0,99.6,1898.0,0.0112,73.2,9.18,13.91,73.3,4.6,0
28150.0,100.6,2727.0,0.029,93.1,11.52,12.78,100.0,2.0,0
56854.0,94.9,2701.0,0.012,97.5,9.05,13.17,87.3,3.2,0
38407.0,94.3,1737.0,0.009,100.0,10.12,13.22,97.8,2.8,0
137219.0,83.3,1995.0,0.0186,71.5,6.79,12.46,82.9,8.7,0
88094.0,94.0,2256.0,0.0557,95.4,9.2,11.32,82.0,6.7,0
45309.0,74.6,1894.0,0.0296,96.0,11.1,13.16,70.1,4.3,0
118415.0,119.7,1574.0,0.0219,90.5,4.7,12.52,100.0,7.7,0
53351.0,106.2,3238.0,0.0026,88.0,10.1,11.95,88.2,4.3,0
55846.0,101.5,952.0,0.0122,83.9,9.09,12.21,96.7,3.6,0
31088.0,94.9,2363.0,0.0103,88.7,10.99,13.26,89.5,1.3,0
30871.0,94.9,3155.0,0.0044,85.8,9.74,12.99,99.3,1.7,0
216235.0,69.7,1636.0,0.0347,38.6,0.5,12.14,61.0,14.5,0
114612.0,74.9,2218.0,0.0432,55.2,5.72,12.75,95.3,6.2,0
